date,entity_id,brand,category,marker_type,marker_label,change_point,stat_event_flag,top_peak_flag,bottom_peak_flag,event_severity_score,combined_marker_severity,shift_strength,price_index,demand_index,sentiment_index,search_index,ad_index,trend_residual,trend_residual_z,event_explanation,narrative,alert_title
2025-06-06,521,VoiceAudio,headphones,bottom_peak,Bottom dip below trend,0,0,0,1,0.18103956441225258,1.5761289829524934,-0.29378428768600173,113.36,49.549093153340465,0.7908840341185046,56.81970136844979,42.97,-3.396266834780157,-1.5761289829524934,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,VoiceAudio: downward dip
2025-06-08,521,VoiceAudio,headphones,stat_event,Statistical anomaly detected,0,1,0,0,0.5443958110831598,0.5443958110831598,-0.621654762906644,112.14,51.39079364301182,0.8678968705223435,57.90792425348784,46.48,-0.7087662179971588,-0.4420365415624539,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",VoiceAudio: anomaly detected
2025-06-10,521,VoiceAudio,headphones,bottom_peak,Bottom dip below trend,0,0,0,1,0.8018439421327038,2.105451745638807,-1.0930223041611526,115.68,39.76841620519323,0.7516064354927212,34.25002933875762,33.58,-10.132669069402333,-2.105451745638807,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,VoiceAudio: downward dip
2025-06-16,521,VoiceAudio,headphones,stat_event,Statistical anomaly detected,0,1,0,0,1.0979366242395345,1.0979366242395345,-0.10187031537839886,134.99,53.43347562158321,0.6321351087735065,63.8884256856589,47.27,3.722205104994636,0.6649599586654638,sentiment dip + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",VoiceAudio: anomaly detected
2025-04-24,522,BassAudio,headphones,stat_event,Statistical anomaly detected,0,1,0,1,3.4944064763655263,3.4944064763655263,-0.4845806506413126,0.0,30.932063887468424,0.8945044733285371,0.0,50.36,-26.46057534484016,-2.1877312325340386,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BassAudio: anomaly detected
2025-05-07,522,BassAudio,headphones,stat_event,Statistical anomaly detected,0,1,0,0,1.0161442222999721,1.3587993243555567,0.8007993886486773,233.91,56.213616292291526,0.7348518684511469,72.22051954192133,44.78,-5.753414507037995,-1.3587993243555567,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BassAudio: anomaly detected
2025-05-18,522,BassAudio,headphones,top_peak,Top peak above trend,0,0,1,0,0.7023479503562398,1.7676428142578793,-0.7345015178637908,228.21,69.49367671602602,0.8638604872517892,94.14666612522188,55.59,6.224789580757893,1.7676428142578793,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,BassAudio: upward spike
2025-05-20,522,BassAudio,headphones,stat_event,Statistical anomaly detected,0,1,0,1,3.230683278216636,3.230683278216636,-0.3382796594776636,0.0,30.254882911804717,0.8204486259124013,0.7661529231962785,51.2,-27.853148120902166,-2.1995325677004747,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BassAudio: anomaly detected
2025-05-28,522,BassAudio,headphones,top_peak,Top peak above trend,0,0,1,0,1.020012175774062,1.952878266778606,1.0584007072530923,233.09,71.93529718129186,0.8902731914866211,92.96771231140724,56.95,7.109001666801461,1.952878266778606,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,BassAudio: upward spike
2025-06-03,522,BassAudio,headphones,bottom_peak,Bottom dip below trend,0,0,0,1,0.41074139935567044,1.5954527813836026,0.34649843764999844,229.24,57.331587830056804,0.8107067554364376,72.26710428145783,50.85,-6.871319544661034,-1.5954527813836026,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,BassAudio: downward dip
2025-06-07,522,BassAudio,headphones,top_peak,Top peak above trend,0,0,1,0,0.5997395052699118,1.5126047697559597,-0.3951496935222423,228.9,66.25159149319074,0.8475034106855127,89.23582952259446,58.71,4.918938395932095,1.5126047697559597,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,BassAudio: upward spike
2025-06-15,522,BassAudio,headphones,top_peak,Top peak above trend,0,0,1,0,0.9393893050214559,1.6630098088075458,-0.5447747494820092,222.35,69.59084589543255,0.8886138158640255,91.97468187849188,60.47,5.642688169686778,1.6630098088075458,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,BassAudio: upward spike
2025-06-22,522,BassAudio,headphones,bottom_peak,Bottom dip below trend,1,0,0,1,0.37886500590838834,1.6330199942760273,1.3385032036506601,229.5,58.32224626878322,0.7991952504237654,72.23805003550497,55.34,-5.208538303084957,-1.6330199942760273,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,BassAudio: downward dip
2025-06-25,522,BassAudio,headphones,stat_event,Statistical anomaly detected,0,1,0,0,0.5148441471913736,0.5148441471913736,1.1283352607988064,221.59,61.645312552091056,0.7022912366688436,81.496982863024,55.58,-0.7728034271997544,-0.3232571375204909,sentiment dip + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",BassAudio: anomaly detected
2025-05-05,523,EasyGear,headphones,stat_event,Statistical anomaly detected,0,1,0,0,1.2468612894068762,1.4293610330968713,1.0698856891465738,85.97,27.034294574235176,0.7700901326114944,0.8509832430958357,38.24,-7.984556803049912,-1.4293610330968713,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EasyGear: anomaly detected
2025-05-07,523,EasyGear,headphones,stat_event,Statistical anomaly detected,0,1,0,0,0.9515754070780841,0.9515754070780841,0.8007993886486773,90.85,37.2780621669544,0.6959078482044402,34.00241239269036,31.72,0.5952369403662487,0.11279439859966486,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EasyGear: anomaly detected
2025-05-09,523,EasyGear,headphones,stat_event,Statistical anomaly detected,0,1,0,0,1.0669797634632812,1.0669797634632812,0.028719281167305155,85.06,37.8177853909501,0.6282583949801087,44.94903658838589,0.0,0.424916780335181,0.08655158238921103,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EasyGear: anomaly detected
2025-05-12,523,EasyGear,headphones,top_peak,Top peak above trend,0,0,1,0,0.6723743698868284,1.68465302113439,-0.6614340059424819,85.65,45.38203494813436,0.7007719751745781,48.810357084086206,38.47,5.205337539934433,1.68465302113439,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,EasyGear: upward spike
2025-05-14,523,EasyGear,headphones,bottom_peak,Bottom dip below trend,1,0,0,1,0.7795865339424635,1.5304387649673514,-1.4583610332735617,88.08,34.63935321761822,0.6903935189952274,27.59304692612518,29.05,-5.638923733478364,-1.5304387649673514,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,EasyGear: downward dip
2025-05-25,523,EasyGear,headphones,stat_event,Statistical anomaly detected,0,1,0,0,1.0348158244639858,1.0348158244639858,0.7225529813707112,86.17,44.256982281266545,0.7754538637669808,43.62264997527235,41.35,3.258316089457715,0.9849944239015299,sentiment spike + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EasyGear: anomaly detected
2025-06-03,523,EasyGear,headphones,top_peak,Top peak above trend,0,0,1,0,1.0643651323759595,1.9201800952586576,0.34649843764999844,84.58,46.51199529343932,0.7083387114081467,50.83494064998765,43.9,9.211240286906204,1.9201800952586576,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,EasyGear: upward spike
2025-06-06,523,EasyGear,headphones,stat_event,Statistical anomaly detected,0,1,0,0,0.7176576674190583,0.7176576674190583,-0.29378428768600173,84.6,36.57220447266404,0.5806987134336972,35.39083900338563,37.55,-2.627113802818876,-0.507271033226967,sentiment dip,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EasyGear: anomaly detected
2025-06-20,523,EasyGear,headphones,stat_event,Statistical anomaly detected,0,1,0,0,1.0067288994286732,1.3933422054588709,1.0416228749334877,90.04,34.48129216906216,0.6880770567016175,28.435662980266738,31.24,-6.174463116385745,-1.3933422054588709,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EasyGear: anomaly detected
2025-06-23,523,EasyGear,headphones,stat_event,Statistical anomaly detected,1,1,0,0,0.9699818870943528,0.9699818870943528,1.3210884628170376,81.19,40.68824743452313,0.6609584232275271,39.241555059595726,38.74,-0.03923879085785131,-0.008267972342979745,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EasyGear: anomaly detected
2025-05-26,524,SlateTab,tablets,stat_event,Statistical anomaly detected,0,1,0,0,1.1246529141940627,1.1246529141940627,0.8430981929430601,379.99,58.46851495659248,0.7958484013964723,67.16511124470114,56.82,-5.76466770733925,-1.0244956912476064,price spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",SlateTab: anomaly detected
2025-05-27,524,SlateTab,tablets,stat_event,Statistical anomaly detected,0,1,0,0,1.663476916276422,1.663476916276422,1.158926412051585,379.99,53.3579847456703,0.7263280410089483,55.3244689443888,52.33,-8.976278102134238,-1.3207237124499573,price spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",SlateTab: anomaly detected
2025-05-31,524,SlateTab,tablets,top_peak,Top peak above trend,0,0,1,0,0.4762957982589609,1.6736216148337215,0.8424624123219928,313.41,61.75279434454466,0.8178054423581137,82.90489345477988,51.46,5.2138193220699875,1.6736216148337215,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,SlateTab: upward spike
2025-06-01,524,SlateTab,tablets,stat_event,Statistical anomaly detected,0,1,0,0,0.679817060798375,1.2653466604875785,0.7247462241642992,317.39,61.66422031553141,0.7883589068862149,78.07524774925197,66.75,4.624030478341993,1.2653466604875785,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",SlateTab: anomaly detected
2025-06-04,524,SlateTab,tablets,top_peak,Top peak above trend,0,0,1,0,1.0243492806578467,1.6158772915353776,0.3837592929022904,311.23,71.22774506249397,0.8661492090913492,98.8028769317821,56.03,9.458851163306214,1.6158772915353776,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,SlateTab: upward spike
2025-06-11,524,SlateTab,tablets,stat_event,Statistical anomaly detected,1,1,0,0,1.5153498000111276,1.5153498000111276,-1.296212926832922,379.99,69.57156541269214,0.762594335983412,98.1604296369742,53.51,3.880479747973496,0.7859656005155112,price spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",SlateTab: anomaly detected
2025-06-12,524,SlateTab,tablets,stat_event,Statistical anomaly detected,0,1,0,1,2.520245290430552,2.520245290430552,-1.213126056962345,379.99,29.8956722439626,0.7247994693365833,2.5241144482458684,54.46,-31.722327226535526,-2.190453704783716,price spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",SlateTab: anomaly detected
2025-06-13,524,SlateTab,tablets,stat_event,Statistical anomaly detected,0,1,0,0,1.3634712402189717,1.3634712402189717,-0.8617536613873042,379.99,70.18205135805545,0.7968649835031157,96.7616474443106,55.75,7.218152014210304,0.4869591775715238,price spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",SlateTab: anomaly detected
2025-06-21,524,SlateTab,tablets,stat_event,Statistical anomaly detected,1,1,1,0,0.7105623796549911,1.8510070306064106,1.3886218960326673,328.74,65.01773570149385,0.8261916962182353,82.83102930920094,67.56,7.77155453479849,1.8510070306064106,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",SlateTab: anomaly detected
2025-06-26,524,SlateTab,tablets,top_peak,Top peak above trend,0,0,1,0,0.8724174096696702,1.7698447783862126,0.9712633543894071,341.82,68.98368025166792,0.8491817525626857,95.43558275207896,52.29,8.823024952108696,1.7698447783862126,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,SlateTab: upward spike
2025-05-24,525,EduGear,tablets,stat_event,Statistical anomaly detected,0,1,0,0,1.1677145051601496,1.6373862331724371,0.39825176434335674,127.29,55.126086494942165,0.6791996297831703,98.8493569597893,0.0,23.029182527974726,1.6373862331724371,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EduGear: anomaly detected
2025-05-27,525,EduGear,tablets,stat_event,Statistical anomaly detected,0,1,0,0,1.4296179571522005,1.4296179571522005,1.158926412051585,119.32,57.840509130574915,0.7407808443384017,99.7087190332846,0.0,10.068589813976729,0.6107275748825598,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EduGear: anomaly detected
2025-05-31,525,EduGear,tablets,stat_event,Statistical anomaly detected,0,1,0,1,0.9389193504933647,2.2410537595877247,0.8424624123219928,125.85,26.21568888351083,0.7465775975621224,0.599619702495967,36.48669082831994,-30.120054979493517,-2.2410537595877247,sentiment spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EduGear: anomaly detected
2025-06-01,525,EduGear,tablets,stat_event,Statistical anomaly detected,0,1,0,0,1.1656274348764186,1.1656274348764186,0.7247462241642992,121.58,63.94818154330919,0.7114349680782232,100.0,60.06775035796297,7.144722379656841,0.5226092730401142,ad surge + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EduGear: anomaly detected
2025-06-05,525,EduGear,tablets,stat_event,Statistical anomaly detected,0,1,0,0,0.7623014271703337,0.7623014271703337,0.2151432176205006,127.02,54.245528888862516,0.7315574177687051,67.62256637839339,36.47779049111571,7.610734304247607,0.41950241163357094,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EduGear: anomaly detected
2025-06-09,525,EduGear,tablets,stat_event,Statistical anomaly detected,0,1,0,0,0.9012885853893711,0.9012885853893711,-0.9097548262228656,123.45,27.201225869872005,0.7291061971073682,0.0,43.24041132463197,-5.280268692444615,-0.5456813506810829,sentiment spike,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EduGear: anomaly detected
2025-06-14,525,EduGear,tablets,stat_event,Statistical anomaly detected,0,1,0,0,0.9711634819486578,0.9711634819486578,-0.8429016137950143,119.86,23.934129184776268,0.5239552121184858,1.1308429217776597,43.80342139375498,-1.6614316078386757,-0.9118423339898528,sentiment dip,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EduGear: anomaly detected
2025-06-16,525,EduGear,tablets,top_peak,Top peak above trend,0,0,1,0,0.5734400950980556,1.6007435885656804,-0.10187031537839886,122.94,61.39594009109925,0.6651462407663539,100.0,38.61811212517218,26.950424240398206,1.6007435885656804,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,EduGear: upward spike
2025-06-21,525,EduGear,tablets,stat_event,Statistical anomaly detected,1,1,0,1,1.0925602365544158,1.6078621628993397,1.3886218960326673,129.21,55.30364751926757,0.6500024688326107,99.8754676844809,0.0,-3.9297337839402218,-1.6078621628993397,high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",EduGear: anomaly detected
2025-06-26,525,EduGear,tablets,bottom_peak,Bottom dip below trend,0,0,0,1,0.5744403552550266,2.2423866005231976,0.9712633543894071,124.46,23.69986561069545,0.6258525051337103,1.262859928716617,29.64035621295604,-30.45127964272893,-2.2423866005231976,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,EduGear: downward dip
2025-05-04,601,SonicAudio,earbuds,bottom_peak,Bottom dip below trend,1,0,0,1,0.9909162983968262,1.9880058603270918,1.2906391232710988,70.75,51.44466725085806,0.8033489442242315,60.36165072589882,40.95,-4.41774686857066,-1.9880058603270918,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,SonicAudio: downward dip
2025-05-09,601,SonicAudio,earbuds,stat_event,Statistical anomaly detected,0,1,1,0,1.8882558687414879,1.9394963454181153,0.028719281167305155,69.81,69.90099943972766,0.7872716135112129,98.06698614270056,69.1,12.075404424444727,1.9394963454181153,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",SonicAudio: anomaly detected
2025-05-19,601,SonicAudio,earbuds,top_peak,Top peak above trend,0,0,1,0,1.2648593080877313,1.8613464995468636,-0.5678830180501038,71.88,61.76068281114651,0.7846107726809657,83.2089406284266,51.4,2.5690568760878634,1.8613464995468636,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,SonicAudio: upward spike
2025-05-22,601,SonicAudio,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,0.69910819359246,1.9586243398998833,0.20136521285648712,71.69,49.20876440292015,0.7331351297419582,56.31082088608412,46.44,-7.8734211994664065,-1.9586243398998833,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,SonicAudio: downward dip
2025-05-23,601,SonicAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.5357734219531047,1.5357734219531047,0.31239966058099355,74.29,64.7232660982718,0.7173382450849621,88.90604689134067,69.59,6.613849345907717,1.332789936694212,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",SonicAudio: anomaly detected
2025-05-24,601,SonicAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.794259310071545,1.794259310071545,0.39825176434335674,70.04,69.03106171201722,0.7864509582883037,99.30205594277916,65.65,9.486578613193771,1.4642415603028507,ad surge + demand jump + high search intent,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",SonicAudio: anomaly detected
2025-06-04,601,SonicAudio,earbuds,top_peak,Top peak above trend,0,0,1,0,1.4608567253052371,1.6518870534011816,0.3837592929022904,69.6,63.04036864966943,0.7636182564284074,85.88840831804193,59.9,4.207396628923583,1.6518870534011816,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,SonicAudio: upward spike
2025-06-08,601,SonicAudio,earbuds,top_peak,Top peak above trend,0,0,1,0,1.6370478753495747,1.773080591702716,-0.621654762906644,71.26,66.06588126155489,0.7816899080387297,92.61053865232262,64.12,6.491252960597215,1.773080591702716,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,SonicAudio: upward spike
2025-06-18,601,SonicAudio,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,0.9943557981161476,1.881402066697411,0.4814358967726662,72.69,55.32642498103701,0.7729955220181463,65.98021885721282,50.53,-4.301829443106222,-1.881402066697411,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,SonicAudio: downward dip
2025-06-25,601,SonicAudio,earbuds,top_peak,Top peak above trend,0,0,1,0,1.5626689506156022,1.599307767167196,1.1283352607988064,69.69,64.34954271736471,0.7931354210822746,86.22706631299025,60.7,4.833809811113298,1.599307767167196,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,SonicAudio: upward spike
2025-05-16,602,QTech,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.5814574430191823,1.5814574430191823,-1.0152049272674049,17.76,20.012957994780653,0.5385600764947702,0.0,22.80824858646308,-2.5376501283576154,-0.9138363741411913,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",QTech: anomaly detected
2025-05-18,602,QTech,earbuds,top_peak,Top peak above trend,0,0,1,0,1.4143063736373491,1.823322371478347,-0.7345015178637908,18.13,24.970003248826462,0.6209347613921969,0.6733117586358783,33.564969144088266,2.860784634507919,1.823322371478347,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,QTech: upward spike
2025-05-19,602,QTech,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.5921318374142652,1.5921318374142652,-0.5678830180501038,17.25,20.57585997868601,0.552619637179124,0.476067032912473,22.51742447209678,-1.3704879701603723,-0.8194787905646242,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",QTech: anomaly detected
2025-05-22,602,QTech,earbuds,top_peak,Top peak above trend,0,0,1,0,1.2140356647809099,1.9602812074030798,0.20136521285648712,18.18,60.11669006510822,0.5825848516326679,99.47303574620958,38.91003514124935,29.85725673660623,1.9602812074030798,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,QTech: upward spike
2025-05-31,602,QTech,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,0.9493020455394553,2.044410374625112,0.8424624123219928,17.9,49.74180485779375,0.5727200061571863,74.8639804718596,32.827323654346415,-7.889509291428716,-2.044410374625112,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,QTech: downward dip
2025-06-04,602,QTech,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,1.2327507111608453,2.0810778320343157,0.3837592929022904,17.55,28.210829562504387,0.5493103348529716,15.833437669484944,30.700479131399405,-22.338373235939237,-2.0810778320343157,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,QTech: downward dip
2025-06-10,602,QTech,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,2.079315719717227,2.079315719717227,-1.0930223041611526,17.41,18.590328956380567,0.6268872431219306,0.0,0.0,-9.69168636225698,-0.70628168202595,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",QTech: anomaly detected
2025-06-16,602,QTech,earbuds,top_peak,Top peak above trend,0,0,1,0,1.3437663331227636,2.144895609210165,-0.10187031537839886,18.97,58.94625634880388,0.6114364928439051,100.0,29.82574834433104,29.40137180440025,2.144895609210165,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,QTech: upward spike
2025-06-17,602,QTech,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,2.029100189986732,2.029100189986732,0.10229669648336426,18.48,17.599582216278847,0.5792716331431286,0.6991643046195115,0.0,-11.803767079538819,-0.8526270822393495,Abnormal movement detected relative to recent trend and signal baseline.,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",QTech: anomaly detected
2025-06-26,602,QTech,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,1.2325871332996394,2.0707529821542,0.9712633543894071,17.73,55.099517165528084,0.6252470016203139,86.94805857903832,30.94550303240054,-3.702482552942932,-2.0707529821542,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,QTech: downward dip
2025-04-28,603,GoldAudio,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,1.1037536561382184,2.166732022015697,0.58972233908964,146.84,47.67439103355838,0.8311270057612176,51.91694153162771,40.79,-5.7063319253127816,-2.166732022015697,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,GoldAudio: downward dip
2025-05-16,603,GoldAudio,earbuds,top_peak,Top peak above trend,0,0,1,0,1.573808835571658,2.0665115093640956,-1.0152049272674049,149.74,56.57078577206654,0.9071091323118488,68.47558962868591,46.03,3.9937843661306047,2.0665115093640956,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,GoldAudio: upward spike
2025-05-18,603,GoldAudio,earbuds,stat_event,Statistical anomaly detected,0,1,1,0,1.6906523906130468,1.8962770743144783,-0.7345015178637908,148.87,60.021408819450784,0.8314646908698233,79.51241233256906,56.96,6.219682495553151,1.8962770743144783,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",GoldAudio: anomaly detected
2025-05-25,603,GoldAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.5960045021022866,1.5960045021022866,0.7225529813707112,146.64,55.28686282035894,0.9563816360782836,60.93498979477612,47.53,2.735867288661197,1.1305801262417405,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",GoldAudio: anomaly detected
2025-05-26,603,GoldAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.360983491575996,1.360983491575996,0.8430981929430601,144.24,52.67070010398065,0.941369140623128,56.56046569895353,38.36,-0.45773502072912464,-0.2685586238904656,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",GoldAudio: anomaly detected
2025-05-28,603,GoldAudio,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,1.263101713925129,1.9190259580049096,1.0584007072530923,149.7,48.92227598304021,0.8864668804059979,52.41363650557212,41.87,-4.188840482925912,-1.9190259580049096,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,GoldAudio: downward dip
2025-06-08,603,GoldAudio,earbuds,top_peak,Top peak above trend,0,0,1,0,1.4405617213564164,2.07550388570311,-0.621654762906644,140.32,56.82489207465512,0.8301661483236761,72.6925709994285,51.2,4.530013250195061,2.07550388570311,Positive deviation above current trend detected.,This point stands out as an upward spike above the recent trend.,GoldAudio: upward spike
2025-06-09,603,GoldAudio,earbuds,bottom_peak,Bottom dip below trend,0,0,0,1,1.1176836301366302,2.1977533602164003,-0.9097548262228656,145.55,29.78480030811759,0.8487501992985599,0.605849481826263,45.61,-19.362250032366447,-2.1977533602164003,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,GoldAudio: downward dip
2025-06-24,603,GoldAudio,earbuds,bottom_peak,Bottom dip below trend,1,0,0,1,1.1103496296744702,1.5573766658193362,1.3371846041365032,149.58,46.33973290763476,0.8491455212218464,46.60157168373448,40.28,-6.085109721126614,-1.5573766658193362,Negative deviation below current trend detected.,This point stands out as a downward dip below the recent trend.,GoldAudio: downward dip
2025-06-27,603,GoldAudio,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.5513097541205663,1.5513097541205663,0.5559911302580147,143.92,57.3537415263616,0.8358590444600367,67.12958816988872,55.47,5.284022871197294,1.375625058251153,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",GoldAudio: anomaly detected
2025-05-11,604,TurboWave,earbuds,stat_event,Statistical anomaly detected,0,1,1,0,1.0801063213123006,1.521279841904805,-0.5810056129106584,61.36,52.9842274572306,0.7797362330460123,64.54548080673271,45.46,5.431308774215985,1.521279841904805,sentiment spike + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TurboWave: anomaly detected
2025-05-20,604,TurboWave,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,0.946617372781371,0.946617372781371,-0.3382796594776636,61.66,51.411567954465866,0.604905347912012,62.56175274234895,42.47,1.3579719739590814,0.5634577797266892,sentiment dip + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TurboWave: anomaly detected
2025-05-22,604,TurboWave,earbuds,stat_event,Statistical anomaly detected,0,1,0,1,0.9475775803546435,1.9459666513320069,0.20136521285648712,61.41,39.03481074730058,0.6636462740199153,33.28341188599868,30.78,-9.220166903202973,-1.9459666513320069,review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TurboWave: anomaly detected
2025-05-24,604,TurboWave,earbuds,stat_event,Statistical anomaly detected,0,1,0,0,1.1489611661776027,1.1489611661776027,0.39825176434335674,60.28,50.7271983158244,0.6431952865941848,63.9944211813644,51.41,3.871731087468085,0.7238478921122398,ad surge + high search intent + review velocity,"The engine detected an abnormal movement compared with the recent baseline, indicating a likely event-driven change.",TurboWave: anomaly detected
